id,Sex,W6,W12,W18,W24,Age,target
JL01263,1,49,55,51,45,919,419
JL01264,1,49,50,44,0,916,416
JL01265,1,45,43,49,0,923,423
JL01266,1,40,44,45,45,463,-37
JL01267,1,40,54,45,44,692,192
JL01268,1,46,47,53,30,1029,529
JL01278,1,44,50,52,48,944,444
JL01279,1,39,45,47,44,756,256
JL01280,1,45,45.6,55,44,972,472
JL01289,0,30,45,49,0,958,458
JL01290,0,25,30,35,0,940,440
JL01291,0,35,51,60,0,582,82
JL01292,0,32,35,36,32,644,144
JL01312,0,33,44,44,48,632,132
JL01313,0,29,38,44,45,1105,605
JL01314,0,23,27,44,36,906,406
JL01315,0,24,33,44,39,967,467
JL01320,0,28,42,38,38,871,371
JL01321,0,33,52,48,42,991,491
JL01322,0,35.6,45.6,44,0,1072,572
JL01323,0,29,48,44,0,967,467
JL01324,0,30,44,45,46,140,-360
JL01325,0,22,34,49,0,531,31
JL01326,0,36,49,52,52,898,398
JL01327,0,30,43,43,43,637,137
JL01337,1,35,43,44,43,856,356
JL01338,1,40,48,62,0,919,419
JL01339,1,37,48,48,43,856,356
JL01343,1,38,44,44,44,575,75
JL01344,1,40,48,45,0,804,304
JL01345,1,33,46,48,46,1001,501
JL01350,1,32,41,42,43,674,174
JL01351,1,37,41,41,41,1064,564
JL01352,1,37,44,46,42,1220,720
JL01384,1,47,58,44,0,794,294
JL01385,1,33,42,40,45,1035,535
JL01386,1,45,45.6,44,0,469,-31
JL01387,1,39,42,43,38,866,366
JL01388,1,45,49,53,55,357,-143
JL01389,1,38,43,42,39,769,269
JL01393,1,43,45.6,44,0,894,394
JL01394,1,45,46,47,35,810,310
JL01395,1,45,46,44,0,338,-162
JL01399,1,41,50,55,56,1006,506
JL01400,1,35,43,45,47,545,45
JL01401,1,41,47,50,41,1084,584
JL01409,0,37,49,52,50,1124,624
JL01410,0,36,49,54,53,849,349
JL01411,0,27,38,46,46,817,317
JL01412,0,40,53,60,53,1058,558
JL01424,0,27,36,41,0,902,402
JL01425,0,24,34,36,34,900,400
JL01426,0,23,29,44,0,671,171
JL01427,0,25,27,30,32,860,360
JL01454,1,34,43,44,48,540,40
JL01455,1,30,40,41,43,836,336
JL01456,1,31,37,38,39,857,357
JL01457,1,44,49,44,0,892,392
JL01458,1,39,49,47,35,893,393
JL01459,1,42,53,53,53,502,2
JL01474,1,42,46,46,28,752,252
JL01475,1,39,40,44,0,998,498
JL01476,1,34,42,43,39,1077,577
JL01477,1,32,37,41,41,671,171
JL01478,1,32,37,42,44,793,293
JL01479,1,35,44,45,46,1116,616
JL01484,0,27,28,44,36,983,483
JL01485,0,28,35,44,46,1091,591
JL01486,0,29,35,44,46,864,364
JL01487,0,27,40,44,51,903,403
JL01495,0,34,48,44,56,1136,636
JL01496,0,34,46,44,41,913,413
JL01497,0,32,48,44,0,834,334
JL01498,0,29,45,44,63,741,241
JL01499,0,28,34,44,0,636,136
JL01500,0,35,43,44,40,1156,656
JL01501,0,34,44,44,45,728,228
JL01502,0,36,48,44,50,842,342
JL01522,1,43,46,47,0,888,388
JL01523,1,42,46,46,25,860,360
JL01524,1,43,52,60,58,548,48
JL01536,1,43,50,52,54,730,230
JL01537,1,39,46,45,34,850,350
JL01538,1,42,50,48,51,946,446
JL01542,1,41,48,48,38,870,370
JL01543,1,40,43,45,44,1027,527
JL01544,1,42,46,45,40,1056,556
JL01549,1,35.6,46,48,39,908,408
JL01550,1,35.6,47,33,0,859,359
JL01551,1,35.6,47,44,0,806,306
JL01556,1,40,50,50,43,597,97
JL01557,1,37,45,46,41,488,-12
JL01558,1,36,43,38,0,889,389
JL01593,1,35.6,45.6,44,0,969,469
JL01594,1,48,45.6,44,0,569,69
JL01595,1,47,53,57,0,170,-330
JL01596,1,48,56,44,0,344,-156
JL01597,1,35.6,45.6,44,0,604,104
JL01598,1,44,48,47,44,470,-30
JL01607,0,24,28,31,31,51,-449
JL01608,0,24,33,37,41,801,301
JL01609,0,25,32,40,0,920,420
JL01610,0,33,45,45,0,965,465
JL01624,1,37,46,48,40,720,220
JL01625,1,46,51,55,53,682,182
JL01626,1,42,46,48,49,850,350
JL01652,1,38,48,50,30,797,297
JL01653,1,39,48,50,0,901,401
JL01654,1,40,43,44,30,1027,527
JL01679,1,43,45.6,47,49,559,59
JL01680,1,39,45.6,44,36,776,276
JL01681,1,36,45.6,46,33,1022,522
JL01689,0,26,29,29,31,1029,529
JL01690,0,28,32,35,0,815,315
JL01691,0,23,28,34,34,881,381
JL01692,0,39,49,51,53,713,213
JL01697,0,29,38,44,44,797,297
JL01698,0,29,39,43,47,916,416
JL01699,0,30,39,43,47,1100,600
JL01700,0,28,34,43,36,839,339
JL01701,1,38,40,43,43,1168,668
JL01702,1,44,45.6,44,0,772,272
JL01703,1,40,41,47,48,1022,522
JL01707,0,29,39,42,0,288,-212
JL01708,0,41,47,49,46,936,436
JL01709,0,31,42,52,41,684,184
JL01710,0,35.6,45.6,44,0,933,433
JL01747,1,39,43,42,0,930,430
JL01748,1,42,44,47,48,53,-447
JL01749,1,47,50,51,51,575,75
JL01775,0,31,38,42,45,736,236
JL01776,0,35,48,51,61,811,311
JL01777,0,32,40,43,47,892,392
JL01778,0,28,41,50,60,971,471
JL01779,1,33,38,40,31,860,360
JL01780,1,30,36,37,0,998,498
JL01781,1,43,50,44,0,817,317
JL01791,1,39,44,45,0,724,224
JL01792,1,35,42,43,0,404,-96
JL01793,1,45,51,44,0,1189,689
JL01818,1,39,45,46,0,842,342
JL01819,1,46,50,54,0,520,20
JL01820,1,44,48,44,0,615,115
JL01825,1,45,50,52,53,570,70
JL01826,1,43,47,50,50,397,-103
JL01827,1,41,48,51,51,1088,588
JL01835,1,46,53,52,0,993,493
JL01836,1,45,54,44,0,797,297
JL01837,1,52,45.6,44,0,719,219
JL01857,1,38,43,46,39,431,-69
JL01858,1,46,49,44,0,348,-152
JL01859,1,48,57,47,35,840,340
JL01866,1,44,47,40,37,439,-61
JL01867,1,38,43,39,28,852,352
JL01868,1,36,40,42,0,759,259
U108003,0,24.3,45.6,44,0,826,326
U108010,0,26.9,45.6,33.9,0,633,133
U108017,0,27.9,45.6,35.5,0,328,-172
U108024,0,25.4,45.6,37.5,0,897,397
U108031,1,36.2,45.6,46,0,1111,611
U108038,1,41.6,45.6,44,0,1009,509
U108045,1,42,45.6,50,0,1044,544
U108150,0,26.1,45.6,31.6,0,508,8
U108157,0,28.9,45.6,37.1,0,931,431
U108164,0,22.9,45.6,32.8,0,908,408
U108171,0,22.7,45.6,36.3,0,983,483
U108178,1,43.7,45.6,44,0,973,473
U108185,1,31.8,45.6,44,0,1006,506
U108192,1,35.5,45.6,44,0,479,-21
U108248,1,37.2,45.6,35.8,0,479,-21
U108255,1,35.1,45.6,43.8,0,479,-21
U108262,1,41.3,45.6,48.5,0,691,191
U108318,1,41.5,45.6,42,0,1018,518
U108325,1,39.3,45.6,42.9,0,1015,515
U108332,1,39.5,45.6,44.4,0,1068,568
U108339,1,32.7,45.6,39.4,0,1078,578
U108346,1,33.7,45.6,35.9,0,1026,526
U108353,1,41.9,45.6,47.2,0,1303,803
U108402,1,34.5,45.6,37.7,0,717,217
U108409,1,45.8,45.6,44,0,879,379
U108416,1,40.9,45.6,45.1,0,1058,558
U108507,0,21.1,45.6,27.6,0,416,-84
U108514,0,22.9,45.6,29.1,0,546,46
U108521,0,22.1,45.6,27.5,0,924,424
U108528,0,22.4,45.6,29.4,0,1043,543
U108577,1,36.4,45.6,43.1,0,683,183
U108584,1,28.1,45.6,38.5,0,722,222
U108591,1,29.8,45.6,36.3,0,651,151
U108647,1,33.9,45.6,41.1,0,1100,600
U108654,1,38.9,45.6,45.5,0,885,385
U108661,1,38.7,45.6,47.3,0,1023,523
U108668,1,37.1,45.6,46.5,0,679,179
U108675,1,47,45.6,53.7,0,1039,539
U108682,1,32.3,45.6,40.3,0,1091,591
U108717,1,33.4,45.6,44,0,655,155
U108724,1,33.3,45.6,44,0,1014,514
U108731,1,43.2,45.6,44,0,521,21
U108759,0,27.8,45.6,37.1,0,521,21
U108766,0,23.3,45.6,31.8,0,521,21
U108773,0,24.1,45.6,30.4,0,717,217
U108780,0,25.6,45.6,28.2,0,1067,567
U108864,1,42.9,45.6,49.2,0,718,218
U108871,1,32.4,45.6,41.3,0,815,315
U108878,1,35.6,45.6,44,0,754,254
U108885,1,40.3,45.6,43.3,0,754,254
U108892,1,35.9,45.6,43.3,0,430,-70
U108899,1,30.3,45.6,37,0,999,499
U108906,1,33.1,45.6,41.1,0,1195,695
U108913,1,47.2,45.6,50.6,0,1177,677
U108920,1,34.3,45.6,44.3,0,1249,749
U108927,1,34.1,45.6,38.1,0,843,343
U108934,1,30,45.6,43.4,0,1177,677
U108941,1,35.3,45.6,47.5,0,957,457
U109095,0,19.9,45.6,26.8,0,929,429
U109102,0,25.9,45.6,36.3,0,961,461
U109109,0,23.9,45.6,30.9,0,652,152
U109116,0,22.1,45.6,30.8,0,932,432
U109151,1,31.9,45.6,35.6,0,935,435
U109158,1,30.6,45.6,37.5,0,1060,560
U109165,1,29.7,45.6,33.5,0,1016,516
U109193,1,28.4,45.6,39.7,0,647,147
U109200,1,36.1,45.6,44,0,1052,552
U109207,1,36.9,45.6,45.3,0,927,427
U109445,0,21.5,45.6,25.7,0,547,47
U109452,0,29.1,45.6,39.3,0,822,322
U109459,0,26.1,45.6,38.5,0,1082,582
U109466,0,28.6,45.6,38.7,0,932,432
U109634,0,24.8,45.6,29.8,0,855,355
U109641,0,28.6,45.6,36.3,0,918,418
U109648,0,21.4,45.6,27.6,0,702,202
U109655,0,27.4,45.6,36.4,0,802,302
U109725,1,34.6,45.6,45.3,0,878,378
U109732,1,29.7,45.6,36.3,0,817,317
U109739,1,38.3,45.6,44,0,850,350
U109746,1,39.9,45.6,43.8,0,1020,520
U109753,1,34.9,45.6,34.5,0,1148,648
U109760,1,36.5,45.6,45.5,0,748,248
U109865,1,32.3,45.6,42.3,0,987,487
U109872,1,39.3,45.6,47.1,0,1155,655
U109879,1,33.5,45.6,38.8,0,978,478
U109942,1,36.1,45.6,38.3,0,1111,611
U109949,1,31.9,45.6,40.4,0,1212,712
U109956,1,31.3,45.6,39.9,0,1170,670
U109963,1,31.4,45.6,37.6,0,865,365
U109970,1,41.1,45.6,47.5,0,652,152
U109977,1,36.2,45.6,50.2,0,1055,555
U109984,1,29,45.6,44,0,642,142
U109991,1,26.8,45.6,44,0,952,452
U109998,1,26.9,45.6,44,0,385,-115
U110005,1,32.9,45.6,34.9,0,385,-115
U110012,1,34.4,45.6,42.9,0,385,-115
U110019,1,41,45.6,37.7,0,710,210
U110054,0,24.6,45.6,27.7,0,899,399
U110061,0,22.4,45.6,37.8,0,794,294
U110068,0,29.6,45.6,38.1,0,701,201
U110075,0,29.7,45.6,39.3,0,946,446
U110103,0,28.5,45.6,32.9,0,756,256
U110110,0,24.9,45.6,29.8,0,651,151
U110117,0,23.5,45.6,30,0,782,282
U110124,0,28.5,45.6,34.2,0,827,327
U110152,0,23.8,45.6,33,0,731,231
U110159,0,24.1,45.6,30.9,0,829,329
U110166,0,24.1,45.6,31.7,0,864,364
U110173,0,31.5,45.6,44.3,0,1056,556
U110628,0,32.5,45.6,38.4,0,686,186
U110635,0,35.3,45.6,46.7,0,813,313
U110642,0,26.1,45.6,31.1,0,924,424
U110649,0,28.5,45.6,41.2,0,1082,582
U110999,1,36.1,45.6,43.7,0,996,496
U111006,1,31.2,45.6,37,0,1114,614
U111013,1,37.7,45.6,32.9,0,754,254
U111118,0,34.5,45.6,44.7,0,856,356
U111125,0,30,45.6,36.6,0,1102,602
U111132,0,28.8,45.6,36.9,0,1125,625
U111139,0,26.7,45.6,32.6,0,1066,566
U111146,1,34,45.6,42.6,0,723,223
U111153,1,32.5,45.6,43.1,0,1023,523
U111160,1,30,45.6,34.3,0,827,327
U111216,0,28.6,45.6,35.2,0,723,223
U111230,0,26,45.6,36.1,0,832,332
U111237,0,33.3,45.6,49.2,0,1059,559
U111244,0,29.2,45.6,45.4,0,1149,649
U111251,0,22.4,45.6,27.9,0,942,442
U111258,0,29.1,45.6,33.3,0,1132,632
U111265,0,28.1,45.6,32.1,0,721,221
U111272,0,26.2,45.6,34.6,0,862,362
U111300,1,34.7,45.6,40.2,0,818,318
U111307,1,32,45.6,42.5,0,1013,513
U111314,1,43.9,45.6,51.3,0,721,221
U111412,0,27.3,45.6,50.4,0,975,475
U111419,0,24.5,45.6,29.3,0,881,381
U111426,0,29.8,45.6,41.1,0,1230,730
U111433,0,26.1,45.6,38.6,0,712,212
U111440,1,42.3,45.6,50,0,1091,591
U111447,1,41.4,45.6,44,0,722,222
U111454,1,34,45.6,42.9,0,998,498
U111622,1,37,45.6,39.5,0,401,-99
U111629,1,34.8,45.6,41.4,0,1050,550
U111636,1,39.1,45.6,50.6,0,855,355
U111692,0,32.2,45.6,35.9,0,881,381
U111699,0,29.4,45.6,44.7,0,782,282
U111706,0,27.5,45.6,37.7,0,577,77
U111713,0,34.3,45.6,46.8,0,610,110
U111720,0,29.3,45.6,34.6,0,910,410
U111727,0,32.9,45.6,44,0,809,309
U111734,0,35.9,45.6,40.5,0,854,354
U111741,0,31.8,45.6,52.5,0,517,17
U111790,1,42,45.6,46.4,0,680,180
U111797,1,35.7,45.6,44,0,858,358
U111804,1,39,45.6,48.1,0,891,391
U111811,0,30.9,45.6,30.6,0,541,41
U111818,0,23.9,45.6,30.9,0,836,336
U111825,0,36.2,45.6,52.6,0,967,467
U111832,0,25.9,45.6,31.7,0,1036,536
U111916,1,40.8,45.6,44,0,1018,518
U111923,1,37,45.6,37.8,0,752,252
U111930,1,43.4,45.6,44,0,665,165
U111937,0,31,45.6,35.4,0,1152,652
U111944,0,33.9,45.6,43.3,0,437,-63
U111951,0,26,45.6,44.8,0,1056,556
U111958,0,30.2,45.6,44,0,697,197
U111986,0,28.5,45.6,39.3,0,782,282
U111993,0,25.1,45.6,44.9,0,630,130
U112000,0,20.3,45.6,26.9,0,863,363
U112007,0,25.5,45.6,37.3,0,1144,644
U112042,1,29,45.6,48.3,0,1248,748
U112049,1,40.8,45.6,49.6,0,587,87
U112056,1,31.3,45.6,43.8,0,1022,522
U112105,0,23.1,45.6,44.7,0,670,170
U112112,0,25.1,45.6,26.6,0,687,187
U112119,0,26.6,45.6,38.9,0,891,391
U112126,0,27.2,45.6,37.3,0,678,178
U112133,0,26,45.6,45.8,0,833,333
U112140,0,27.2,45.6,45.4,0,939,439
U112147,0,23.8,45.6,48.3,0,1063,563
U112154,0,24.4,45.6,39.1,0,804,304
U112385,0,22.9,45.6,25.7,0,1016,516
U112392,0,21.7,45.6,26.4,0,1149,649
U112399,0,26.6,45.6,28.7,0,831,331
U112406,0,24.6,45.6,26.1,0,697,197
U112413,1,37.4,45.6,44,0,799,299
U112420,1,41.7,45.6,53.3,0,994,494
U112427,1,37.5,45.6,52.4,0,386,-114
U112434,1,34.7,45.6,36.1,0,721,221
U112441,1,31,45.6,38.1,0,711,211
U112448,1,23.6,45.6,28.7,0,1120,620
U112539,1,34,45.6,48.6,0,1273,773
U112546,1,41.8,45.6,44,0,1049,549
U112553,1,44,45.6,47.6,0,971,471
U112560,0,31.2,45.6,47.5,0,601,101
U112567,0,31.7,45.6,50.4,0,923,423
U112574,0,21.2,45.6,28.2,0,891,391
U112581,0,28.8,45.6,44.7,0,899,399
U112609,1,39.3,45.6,45.4,0,1094,594
U112616,1,34.8,45.6,49,0,772,272
U112623,1,37.1,45.6,45.8,0,570,70
U112630,1,35.4,45.6,43.1,0,1141,641
U112637,1,34.7,45.6,45.7,0,647,147
U112644,1,41.7,45.6,49.2,0,944,444
U112735,1,37,45.6,38.8,0,869,369
U112742,1,39.6,45.6,44,0,1113,613
U112749,1,44.4,45.6,44,0,1000,500
U112784,1,32.8,45.6,34,0,329,-171
U112791,1,37.6,45.6,39.8,0,517,17
U112798,1,37.6,45.6,48.8,0,1067,567
U112805,1,33.9,45.6,44,0,1063,563
U112812,1,30.2,45.6,44,0,573,73
U112819,1,37.4,45.6,44,0,309,-191
U112826,1,40,45.6,38.9,0,309,-191
U112833,1,40.2,45.6,44,0,309,-191
U112840,1,33.4,45.6,47.9,0,612,112
U112903,1,37.2,45.6,44,0,457,-43
U112910,1,45,45.6,44,0,912,412
U112917,1,35.1,45.6,49,0,398,-102
U112952,1,40.3,45.6,51.8,0,387,-113
U112959,1,42.8,45.6,51.6,0,673,173
U112966,1,42.1,45.6,44,0,964,464
UT00920,1,48.8,57,44,0,965,465
UT00921,1,41.5,47.7,38.7,38,400,-100
UT00922,1,40.1,46.9,42.2,31,416,-84
UT00930,1,35.6,45.6,44,0,925,425
UT00931,1,35.6,45.6,44,0,722,222
UT00932,1,35.6,45.6,44,0,853,353
UT00951,1,38.1,45.5,44.4,35.1,567,67
UT00952,1,35.6,44.2,42.4,42.8,328,-172
UT00953,1,46.8,54.9,40,22.1,865,365
UT00965,1,40.5,45.3,46.2,43.9,854,354
UT00966,1,42.6,42.3,44,0,758,258
UT00967,1,45.5,48.7,44,0,1062,562
UT00971,0,35.6,45.6,44,0,492,-8
UT00972,0,35.6,45.6,44,0,521,21
UT00973,0,35.6,45.6,44,0,730,230
UT00974,0,35.6,45.6,44,0,622,122
UT00981,1,31.9,32.8,35.3,26.8,1010,510
UT00982,1,33.9,36.1,36,0,614,114
UT00983,1,45.5,50.1,44,0,1107,607
UT00999,1,35.6,45.6,44,0,691,191
UT01000,0,24.5,38,37.1,38.5,403,-97
UT01001,0,24.2,33.3,44,0,491,-9
UT01002,1,35.6,45.6,44,0,895,395
UT01003,0,25.9,34.7,37.5,33.5,438,-62
UT01004,0,27,45.6,44,0,499,-1
UT01005,1,35.6,45.6,44,0,927,427
UT01006,1,46.3,45.6,44,0,282,-218
UT01007,1,42.7,46.2,48.1,42,556,56
UT01008,1,43.5,45.6,44,0,311,-189
UT01023,0,32.2,42.9,43.9,30.3,773,273
UT01024,0,26.6,36.6,36.2,40.7,366,-134
UT01025,0,26.2,33.4,33.6,36.7,835,335
UT01026,0,26.5,33.3,38.3,40.7,1152,652
UT01027,0,29.8,42.8,47,45.7,830,330
UT01028,0,32.6,42.7,46.4,45.4,822,322
UT01029,0,31.5,40.8,40.4,40.9,961,461
UT01030,0,28.7,38.2,40.8,40.5,880,380
UT01062,1,46.7,49.6,45.9,42.9,936,436
UT01063,1,47,45.6,44,0,1089,589
UT01064,1,34.3,43.7,40.6,35.1,1020,520
UT01082,1,42.1,47.1,50.1,46.1,291,-209
UT01083,1,45.6,49.9,50.8,0,792,292
UT01084,1,44.8,48.9,51.4,45.8,867,367
UT01116,1,35.6,45.6,44,0,667,167
UT01117,1,35.6,45.6,44,0,897,397
UT01118,1,35.6,45.6,44,0,722,222
UT01126,1,48.1,55,59.3,0,511,11
UT01127,1,42.6,46.4,48.6,0,997,497
UT01128,1,42.8,50.3,50.6,0,713,213
UT01146,0,29,39.2,36.2,0,583,83
UT01147,0,33.8,48.4,51.3,46.1,726,226
UT01148,0,33.6,42.8,47.3,44,625,125
UT01149,0,28.1,36.1,36.9,36.7,1009,509
UT01167,1,35.6,45.6,44,0,748,248
UT01168,1,35.6,45.6,44,0,859,359
UT01169,1,35.6,45.6,44,0,296,-204
UT01176,1,35.6,45.6,44,0,296,-204
UT01177,1,35.6,45.6,44,0,296,-204
UT01178,1,35.6,45.6,44,0,773,273
UT01179,0,35.6,45.6,44,0,513,13
UT01180,0,35.6,45.6,44,0,285,-215
UT01181,0,35.6,45.6,44,0,860,360
UT01182,0,35.6,45.6,44,0,1061,561
UT01183,1,48.6,52.2,53.4,0,1122,622
UT01184,1,47.4,53.9,45.1,36.2,912,412
UT01185,1,42.9,45.6,44,0,732,232
UT01208,1,35.6,45.6,44,0,1020,520
UT01209,1,35.6,45.6,44,0,256,-244
UT01210,1,35.6,45.6,44,0,533,33
UT01222,0,25.4,38.3,37.3,38.1,1081,581
UT01223,0,29.5,40.9,42.4,44.5,818,318
UT01224,0,27.8,31.8,40.5,39.2,912,412
UT01225,0,23.9,41.4,35.7,22.6,912,412
UT01235,0,23.4,37.8,32.1,40.7,1160,660
UT01236,0,40.2,54.6,54.4,45.4,815,315
UT01237,0,24.2,30.6,34.3,40,982,482
UT01238,0,33.1,43.9,44.3,32.3,751,251
UT01239,1,34.7,48.6,44.5,46.4,1145,645
UT01240,1,34.1,46,42.4,0,753,253
UT01241,1,46.2,51,50.5,42.7,1083,583
UT01242,1,51.5,57.8,58.3,35.1,550,50
UT01243,1,53.4,45.6,44,0,799,299
UT01244,1,47.3,54.7,55.5,34.7,890,390
UT01245,1,40.1,46,45.4,34.4,309,-191
UT01246,1,50.6,45.6,44,0,750,250
UT01247,1,47.1,51.6,44,0,771,271
UT01261,1,35.6,45.6,44,0,359,-141
UT01262,1,35.6,45.6,44,0,543,43
UT01263,1,35.6,45.6,44,0,705,205
UT01270,1,52.1,59.1,44,0,726,226
UT01271,1,50.3,59,44,0,360,-140
UT01272,1,48.6,50.3,44,0,377,-123
UT01273,0,32.3,42.8,42.7,39.4,434,-66
UT01274,0,36.2,46,44.5,46,487,-13
UT01275,0,37.7,47.5,45.5,47,790,290
UT01276,0,31.4,42.6,43.1,44.5,863,363
UT01277,0,30.5,43.4,39.2,39.2,928,428
UT01278,0,27.9,42,45.4,49.1,940,440
UT01279,0,25.5,36.5,36.9,36.6,1038,538
UT01280,0,24.5,42.5,42.4,49,896,396
UT01285,0,24.6,26.6,26.9,31.3,1077,577
UT01286,0,35.6,45.6,44,0,1086,586
UT01287,0,27.5,41,45,27.7,1018,518
UT01288,0,25,38.4,39.5,33.8,51,-449
UT01296,1,35.6,45.6,44,0,774,274
UT01297,1,35.6,45.6,44,0,860,360
UT01298,1,35.6,45.6,44,0,780,280
UT01323,1,31.9,45.6,44,0,425,-75
UT01324,1,30.6,45.6,44,0,590,90
UT01325,1,32,45.6,44,0,260,-240
UT01330,0,35.5,46.5,43.1,49.4,260,-240
UT01331,0,32.3,44.2,48.1,47.8,260,-240
UT01332,0,32.7,40.8,39.3,39.2,1281,781
UT01333,0,31.2,43,47.7,45.7,970,470
UT01334,0,35.6,45.6,44,0,1130,630
UT01335,0,35.6,45.6,44,0,897,397
UT01336,0,35.6,45.6,44,0,1020,520
UT01337,0,35.6,45.6,44,0,1008,508
UT01338,1,35.6,45.6,44,0,984,484
UT01339,1,35.6,45.6,44,0,659,159
UT01340,1,35.6,45.6,44,0,873,373
UT01365,1,46.6,52.7,44,0,729,229
UT01366,1,45.3,55.3,44,0,602,102
UT01367,1,36.5,41,40.8,40.2,497,-3
UT01382,1,33.1,35.1,36.1,33,394,-106
UT01383,1,47.3,53.1,57.9,0,966,466
UT01384,1,46.2,46.3,46.1,44.1,1139,639
UT01399,0,20,25.9,26.4,26.2,652,152
UT01400,0,22.4,27.8,25.1,26.2,1064,564
UT01401,0,24,24.5,24.2,25.4,881,381
UT01402,0,28.4,38.4,44.2,0,905,405
UT01414,1,48.4,45.6,44,0,886,386
UT01415,1,46.5,50.8,53.9,38,684,184
UT01416,1,51.1,57.3,56,43.7,283,-217
UT01445,1,36.9,42,42.5,41.5,962,462
UT01446,1,40.4,46,48.8,48.5,888,388
UT01447,1,47.7,45.6,44,0,875,375
UT01448,0,27.3,41.6,41.7,46.8,809,309
UT01449,0,25.6,36,40.8,42.7,279,-221
UT01450,0,28.9,38.8,47,0,1226,726
UT01451,0,34.4,48.7,55.6,56.7,837,337
UT01455,1,42.9,47.9,48.6,0,700,200
UT01456,1,48.3,52.2,53.6,0,880,380
UT01457,1,34.2,38.8,37.6,36.7,654,154
UT01465,1,35.6,45.6,44,0,659,159
UT01466,1,35.6,45.6,44,0,835,335
UT01467,1,35.6,45.6,44,0,825,325
UT01468,0,33.5,44.3,50.9,52.4,787,287
UT01469,0,25.5,34.9,34.1,31.6,706,206
UT01470,0,24.3,25.9,26.6,30.2,926,426
UT01471,0,26.5,30.8,34.6,36.9,935,435
UT01502,0,24.8,34.7,35.4,37.3,984,484
UT01503,0,29.7,37.6,33.9,34.8,827,327
UT01504,0,26.6,39.6,38.1,26.5,1159,659
UT01505,0,22.6,28.2,27.7,29,867,367
UT01516,1,35.6,45.9,47.8,50.5,928,428
UT01517,1,43,48.6,49.4,52.4,964,464
UT01518,1,37.1,53.9,47,0,953,453
UT01519,0,25,33.8,36.7,0,868,368
UT01520,0,24.2,33.4,35,36.3,613,113
UT01521,0,22.8,34.1,32.9,0,655,155
UT01522,0,33.6,41,37.2,38.7,1173,673
UT01523,1,36.5,45.5,45.9,0,729,229
UT01524,1,42.6,53.3,56.1,0,962,462
UT01525,1,41.3,45.6,44,0,720,220
UT01529,0,35.6,45.6,44,0,568,68
UT01530,0,35.6,45.6,44,0,335,-165
UT01531,0,35.6,45.6,44,0,29,-471
UT01532,0,35.6,45.6,44,0,29,-471
UT01543,1,42.2,47.3,44,0,27,-473
UT01544,1,43.3,49.5,44,0,27,-473
UT01545,1,43,55.9,44,0,527,27
UT01546,0,30.3,46.7,43.9,0,526,26
UT01547,0,38.9,51.5,53.7,62.5,456,-44
UT01548,0,28.4,37.5,38.3,41,644,144
UT01549,0,34,49.4,48.2,41.7,776,276
UT01560,0,35.6,45.6,44,0,919,419
UT01561,0,35.6,45.6,44,0,811,311
UT01562,0,35.6,45.6,44,0,933,433
UT01563,0,35.6,45.6,44,0,583,83
UT01564,1,44.5,47.9,45.2,47.3,876,376
UT01565,1,44.8,50.8,51.1,0,1016,516
UT01566,1,40.2,47.2,47.1,52.9,1113,613
UT01567,0,32.4,39.6,38.6,34.5,667,167
UT01568,0,23.2,31.6,32.7,40.1,1004,504
UT01569,0,33.1,43.6,41.1,0,766,266
UT01570,0,30.1,43.2,25.2,0,737,237
UT01571,0,26,32.7,35,35,699,199
UT01572,0,35.1,43.4,44.9,46,650,150
UT01573,0,25.2,34.7,41.4,40.6,915,415
UT01574,0,24,37.1,36.2,38.1,850,350
UT01575,1,40.8,44.4,47.4,0,1001,501
UT01576,1,41.4,48.1,47.9,0,934,434
UT01577,1,45,45.6,44,0,666,166
UT01578,0,21.9,31.9,36.1,38.5,653,153
UT01579,0,30.6,39.5,42.1,41.5,262,-238
UT01580,0,27.6,37.3,40.4,38.3,742,242
UT01581,0,35.1,41.2,42.8,44.7,999,499
UT01592,0,35.6,45.6,44,0,912,412
UT01593,0,35.6,45.6,44,0,859,359
UT01594,0,35.6,45.6,44,0,963,463
UT01595,0,35.6,45.6,44,0,1013,513
UT01599,1,41.4,45.2,46,45.3,618,118
UT01600,1,43.2,47.8,51.4,52.2,798,298
UT01601,1,41.1,42.9,45.5,43.4,806,306
UT01612,1,49.4,57.2,30.6,0,1101,601
UT01613,1,46.2,50.1,53.6,0,1149,649
UT01614,1,42.9,48.3,48.3,0,552,52
UT01615,1,45,49.6,49.5,39.5,616,116
UT01616,1,30.4,43.7,36.8,30.2,719,219
UT01617,1,40.5,45.5,46.4,45.7,794,294
UT01691,1,47.3,51.1,52,0,916,416
UT01692,1,47.1,52.1,53.6,46.4,161,-339
UT01693,1,39.7,40.7,42.7,43.5,714,214
UT01694,1,46.9,50.8,51.8,51.8,749,249
UT01695,1,50.8,56.2,28.7,23.6,894,394
UT01696,1,40.2,40.6,43.7,0,1013,513
UT01701,1,37.9,44,45.8,48.5,781,281
UT01702,1,39.8,40.6,32.1,40,634,134
UT01703,1,35.6,45.6,44,0,1176,676
UT01736,1,36.9,43.9,43.6,44.5,738,238
UT01737,1,50.4,53.4,57.6,0,72,-428
UT01738,1,49.6,54,59.3,44.9,836,336
UT01739,1,41.1,47.1,48.7,53.6,700,200
UT01740,1,48.2,52.8,53.8,53.3,766,266
UT01741,1,45.4,48,47.4,51.3,1004,504
